annee;code_sexe;sexe;code_secteur_cnu;secteur_disciplinaire;code_groupe_corps;groupe_de_corps;code_uai;etablissement;code_academie;academie;code_region;region;code_pres;PRES;code_idex;IDEX;beneficiaires;geolocalisation
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0341089Z;Université Montpellier 3 - Paul-Valéry;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;4;43.63678, 3.867299
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.11605, -1.67414
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;1;45.19144, 5.767264
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0692459Y;École nationale supérieure des sciences de linformation et des bibliothèques;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;2;45.77962, 4.859873
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751720M;Université Paris 4 - Sorbonne;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;20;48.84811, 2.342619
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;4;48.8512, 2.340784
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753455Y;École normale supérieure;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;1;48.84183, 2.344034
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;2;48.86672, 2.35429
1996;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0931827F;Université Paris 8 - Vincennes Saint-Denis;24;Créteil;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;5;48.94524, 2.363943
1996;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0311383K;Université Toulouse - Jean Jaurès;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;1;43.57769, 1.404021
1996;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0640251A;Université de Pau - Pays de Adour;04;Bordeaux;72;Aquitaine;0333178A;PRES Université de Bordeaux;;Hors IDEX;1;43.31994, -0.36419
1996;1;Hommes;3;Sciences;;;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.86672, 2.35429
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0692437Z;Université Lyon 3 - Jean Moulin;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;2;45.75181, 4.837565
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0694123G;École normale supérieure de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;6;45.73207, 4.833946
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751720M;Université Paris 4 - Sorbonne;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;32;48.84811, 2.342619
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;3;48.8512, 2.340784
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751723R;Université Paris 7 - Denis Diderot;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;13;48.8303, 2.381357
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753742K;École des hautes études en sciences sociales;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;11;48.83589, 2.371983
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0811293R;CUFR Jean-Francois Champollion Albi;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;;Hors IDEX;1;43.91961, 2.139602
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;4;46.5857, 0.345813
2009;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0931827F;Université Paris 8 - Vincennes Saint-Denis;24;Créteil;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;3;48.94524, 2.363943
2009;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0542493S;Université de Lorraine;12;Nancy-Metz;41;Lorraine;0542471T;PRES Université de Lorraine;;Hors IDEX;1;48.69623, 6.176543
2009;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0593561A;Université Lille 3 - Charles-de-Gaulle;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.62662, 3.125444
2009;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;3;45.77626, 3.091604
2009;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;6;48.58004, 7.765612
2009;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0751723R;Université Paris 7 - Denis Diderot;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;2;48.8303, 2.381357
2009;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;1;49.87624, 2.266836
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0133774G;École centrale de Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;4;43.24929, 5.555178
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0171463Y;Université de La Rochelle;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;2;46.14182, -1.15113
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0211237F;Université de Dijon - Bourgogne;07;Dijon;26;Bourgogne;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;14;47.3141, 5.066377
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0251215K;Université de Besançon - Franche-Comté;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;13;47.24045, 6.022715
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0290119X;École nationale d'ingénieurs de Brest;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.36099, -4.56569
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0311382J;Université Toulouse 1 - Sciences sociales;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;1;43.60635, 1.435616
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0333232J;Bordeaux INP;04;Bordeaux;72;Aquitaine;0333178A;PRES Université de Bordeaux;2;IDEX Bordeaux;5;44.80613, -0.60754
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0340112M;École nationale supérieure de chimie de Montpellier;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.62046, 3.868894
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.61493, 3.873641
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0341089Z;Université Montpellier 3 - Paul-Valéry;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;2;43.63678, 3.867299
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0490970N;Université d'Angers;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;9;47.47702, -0.54955
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0542493S;Université de Lorraine;12;Nancy-Metz;41;Lorraine;0542471T;PRES Université de Lorraine;;Hors IDEX;52;48.69623, 6.176543
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0623957P;Université d'Artois;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;2;50.28498, 2.791028
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0631262E;Université Clermont-Ferrand 1 - Auvergne;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77115, 3.088561
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;30;48.58004, 7.765612
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0691774D;Université Lyon 1 - Claude Bernard;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;35;45.77916, 4.872874
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0750736T;Paris Dauphine;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;5;48.87114, 2.275291
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0753494R;Muséum national d'histoire naturelle;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;8;48.84412, 2.355615
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0830766G;Université de Toulon - Sud Toulon Var;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;7;43.13739, 6.008149
2009;1;Hommes;3;Sciences;1;Professeurs et assimilés;0840685N;Université d'Avignon;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;3;43.94944, 4.816998
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0250082D;École nationale supérieure de mécanique et des microtechniques de Besançon;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;2;47.25001, 5.994008
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0251215K;Université de Besançon - Franche-Comté;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;5;47.24045, 6.022715
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0311384L;Université Toulouse 3 - Paul Sabatier;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;40;43.55708, 1.466079
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0350097R;Institut national des sciences appliquées de Rennes;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;2;48.1208, -1.63575
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;26;45.19144, 5.767264
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0420093Y;École nationale d'ingénieurs de Saint-Étienne;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;3;45.43046, 4.423712
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0421095M;Université de Saint-Étienne - Jean Monnet;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;2;45.42442, 4.393426
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0593559Y;Université Lille 1 - Sciences technologies;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;35;50.61158, 3.142495
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0595964M;Université du Littoral - Côte d'Opale;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;7;51.03955, 2.372557
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0650048Z;École nationale d'ingénieurs de Tarbes;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;;Hors IDEX;3;43.22481, 0.052689
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0694123G;École normale supérieure de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;5;45.73207, 4.833946
2009;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0720916E;Université du Maine;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;2;48.01605, 0.149889
2011;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;4;43.61493, 3.873641
2011;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.11605, -1.67414
2011;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.86672, 2.35429
2011;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;1;48.69818, 2.181768
2011;1;Hommes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0421095M;Université de Saint-Étienne - Jean Monnet;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.42442, 4.393426
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0060931E;Université de Nice - Sophia-Antipolis;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;3;43.71383, 7.265501
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0130221V;Institut détudes politiques d'Aix-en-Provence;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;1;43.53149, 5.446984
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0350937D;Université Rennes 2 - Haute Bretagne;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;9;48.1215, -1.70447
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0593559Y;Université Lille 1 - Sciences technologies;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;2;50.61158, 3.142495
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;6;48.58004, 7.765612
2011;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0751719L;Université Paris 3 - Sorbonne Nouvelle;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;2;48.84888, 2.343049
2011;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0751720M;Université Paris 4 - Sorbonne;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;1;48.84811, 2.342619
2011;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.8512, 2.340784
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;38;43.29206, 5.359012
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0900424X;Université de technologie de Belfort-Montbéliard;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;3;47.58643, 6.865797
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0921204J;Université Paris 10 - Nanterre;25;Versailles;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;2;48.90472, 2.20883
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0930603A;Supméca;24;Créteil;11;Île-de-France;0932558A;PRES COLLEGIUM;;Hors IDEX;4;48.91927, 2.332782
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;9;48.78816, 2.445964
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;2;48.11605, -1.67414
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0690192J;Institut national des sciences appliquées de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.78241, 4.87777
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0694123G;École normale supérieure de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.73207, 4.833946
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753486G;École pratique des hautes études;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;10;48.85869, 2.329426
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753742K;École des hautes études en sciences sociales;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;9;48.83589, 2.371983
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0761904G;Université de Rouen;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;3;49.46033, 1.067308
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0772502B;Université de Marne-la-Vallée;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;1;48.84009, 2.586249
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;4;46.5857, 0.345813
2011;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0900424X;Université de technologie de Belfort-Montbéliard;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;1;47.58643, 6.865797
2011;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;3;43.29206, 5.359012
2011;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0350937D;Université Rennes 2 - Haute Bretagne;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.1215, -1.70447
2011;1;Hommes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77626, 3.091604
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0290119X;École nationale d'ingénieurs de Brest;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.36099, -4.56569
